table_name,column_id,column_name,data_type,type_detail,max_length,precision,scale,is_nullable,is_identity,is_computed,default_constraint_name,default_definition,computed_definition,column_description
Promotions,13,PromotionDiscountData,xml,NULL,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Promotions,14,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_Promotions_UpdatedOn,(getdate()),NULL,NULL
Promotions,15,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_Promotions_CreatedOn,(getdate()),NULL,NULL
PromotionStore,1,ID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
PromotionStore,2,PromotionID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionStore,3,StoreID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionStore,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_PromotionStore_CreatedOn,(getdate()),NULL,NULL
PromotionStore,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_PromotionStore_UpdatedOn,(getdate()),NULL,NULL
PromotionUsage,1,Id,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
PromotionUsage,2,PromotionId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionUsage,3,CustomerId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionUsage,4,OrderId,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
PromotionUsage,5,DateApplied,datetime,NULL,8,23,3,1,0,0,NULL,NULL,NULL,NULL
PromotionUsage,6,ShippingDiscountAmount,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
PromotionUsage,7,LineItemDiscountAmount,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
PromotionUsage,8,OrderDiscountAmount,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
PromotionUsage,9,DiscountAmount,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
PromotionUsage,10,Complete,bit,NULL,1,1,0,0,0,0,DF_PromotionUsage_Complete,((0)),NULL,NULL
PromotionUsage,11,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_PromotionUsage_UpdatedOn,(getdate()),NULL,NULL
PromotionUsage,12,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_PromotionUsage_CreatedOn,(getdate()),NULL,NULL
QuantityDiscount,1,QuantityDiscountID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
QuantityDiscount,2,QuantityDiscountGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_QuantityDiscount_QuantityDiscountGUID,(newid()),NULL,NULL
QuantityDiscount,3,Name,nvarchar,400,800,0,0,0,0,0,NULL,NULL,NULL,NULL
QuantityDiscount,4,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_QuantityDiscount_DisplayOrder,((1)),NULL,NULL
QuantityDiscount,5,ExtensionData,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
QuantityDiscount,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_QuantityDiscount_CreatedOn,(getdate()),NULL,NULL
QuantityDiscount,7,DiscountType,tinyint,NULL,1,3,0,0,0,0,[DF_QuantityDiscount_DiscountType,((0)),NULL,NULL
QuantityDiscount,8,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_QuantityDiscount_UpdatedOn,(getdate()),NULL,NULL
QuantityDiscountTable,1,QuantityDiscountTableID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
QuantityDiscountTable,2,QuantityDiscountTableGUID,uniqueidentifier,NULL,16,0,0,1,0,0,NULL,NULL,NULL,NULL
QuantityDiscountTable,3,QuantityDiscountID,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
QuantityDiscountTable,4,LowQuantity,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
QuantityDiscountTable,5,HighQuantity,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
QuantityDiscountTable,6,DiscountPercent,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
QuantityDiscountTable,7,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_QuantityDiscountTable_CreatedOn,(getdate()),NULL,NULL
QuantityDiscountTable,8,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_QuantityDiscountTable_UpdatedOn,(getdate()),NULL,NULL
Rating,1,RatingID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
Rating,2,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
Rating,3,CustomerID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
Rating,4,Rating,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
Rating,5,Comments,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Rating,6,HasComment,tinyint,NULL,1,3,0,0,0,0,DF_Rating_HasComment,((0)),NULL,NULL
Rating,7,IsFilthy,tinyint,NULL,1,3,0,0,0,0,DF_Rating_IsFilthy,((0)),NULL,NULL
Rating,8,IsROTD,tinyint,NULL,1,3,0,0,0,0,DF_Rating_IsROTD,((0)),NULL,NULL
Rating,9,FoundHelpful,int,NULL,4,10,0,0,0,0,DF_Rating_FoundHelpful,((0)),NULL,NULL
Rating,10,FoundNotHelpful,int,NULL,4,10,0,0,0,0,DF_Rating_FoundNotHelpful,((0)),NULL,NULL
Rating,11,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_Rating_CreatedOn,(getdate()),NULL,NULL
Rating,12,StoreID,int,NULL,4,10,0,0,0,0,DF_Rating_StoreID,((1)),NULL,NULL
Rating,13,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_Rating_UpdatedOn,(getdate()),NULL,NULL
RatingCommentHelpfulness,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
RatingCommentHelpfulness,2,RatingCustomerID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
RatingCommentHelpfulness,3,VotingCustomerID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
RatingCommentHelpfulness,4,Helpful,tinyint,NULL,1,3,0,0,0,0,NULL,NULL,NULL,NULL
RatingCommentHelpfulness,5,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_RatingCommentHelpfulness_CreatedOn,(getdate()),NULL,NULL
RatingCommentHelpfulness,6,StoreID,int,NULL,4,10,0,0,0,0,DF__RatingCom__Store__4277DAAA,((1)),NULL,NULL
RatingCommentHelpfulness,7,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_RatingCommentHelpfulness_UpdatedOn,(getdate()),NULL,NULL
RestrictedIP,1,DBRecNo,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
RestrictedIP,2,IPAddress,nvarchar,25,50,0,0,0,0,0,NULL,NULL,NULL,NULL
RestrictedIP,3,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_RestrictedIP_CreatedOn,(getdate()),NULL,NULL
RestrictedIP,4,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_RestrictedIP_UpdatedOn,(getdate()),NULL,NULL
SalesPrompt,1,SalesPromptID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
SalesPrompt,2,SalesPromptGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_SalesPrompt_SalesPromptGUID,(newid()),NULL,NULL
SalesPrompt,3,Name,nvarchar,400,800,0,0,0,0,0,NULL,NULL,NULL,NULL
SalesPrompt,4,ExtensionData,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
SalesPrompt,5,Deleted,tinyint,NULL,1,3,0,0,0,0,DF_SalesPrompt_Deleted,((0)),NULL,NULL
SalesPrompt,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_SalesPrompt_CreatedOn,(getdate()),NULL,NULL
SalesPrompt,7,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_SalesPrompt_UpdatedOn,(getdate()),NULL,NULL
SearchLog,1,SearchTerm,nvarchar,255,510,0,0,1,0,0,NULL,NULL,NULL,NULL
SearchLog,2,CustomerID,int,NULL,4,10,0,0,0,0,DF_SearchLog_CustomerID,((0)),NULL,NULL
SearchLog,3,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_SearchLog_CreatedOn,(getdate()),NULL,NULL
SearchLog,4,LocaleSetting,nvarchar,10,20,0,0,0,0,0,DF_SearchLog_LocaleSetting,('en-US'),NULL,NULL
SearchLog,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_SearchLog_UpdatedOn,(getdate()),NULL,NULL
Section,1,SectionID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
Section,2,SectionGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_Section_SectionGUID,(newid()),NULL,NULL
Section,3,Name,nvarchar,400,800,0,0,0,0,0,NULL,NULL,NULL,NULL
Section,4,Summary,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,5,Description,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,6,SEKeywords,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,7,SEDescription,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,8,DisplayPrefix,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,9,SETitle,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,11,SEAltText,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,12,RelatedDocuments,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,13,ParentSectionID,int,NULL,4,10,0,0,0,0,DF_Section_ParentSectionID,((0)),NULL,NULL
Section,14,ColWidth,int,NULL,4,10,0,0,0,0,DF_Section_ColWidth,((4)),NULL,NULL
Section,15,SortByLooks,tinyint,NULL,1,3,0,0,0,0,DF_Section_SortByLooks,((0)),NULL,NULL
Section,16,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_Section_DisplayOrder,((1)),NULL,NULL
Section,17,XmlPackage,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,18,AllowCategoryFiltering,tinyint,NULL,1,3,0,0,0,0,DF_Section_AllowCategoryFiltering,((0)),NULL,NULL
Section,19,AllowManufacturerFiltering,tinyint,NULL,1,3,0,0,0,0,DF_Section_AllowManufacturerFiltering,((0)),NULL,NULL
Section,20,AllowProductTypeFiltering,tinyint,NULL,1,3,0,0,0,0,DF_Section_AllowProductTypeFiltering,((0)),NULL,NULL
Section,21,Published,tinyint,NULL,1,3,0,0,0,0,DF_Section_Published,((1)),NULL,NULL
Section,22,Wholesale,tinyint,NULL,1,3,0,0,0,0,DF_Section_Wholesale,((1)),NULL,NULL
Section,23,ShowInProductBrowser,int,NULL,4,10,0,0,0,0,DF_Section_ShowInProductBrowser,((1)),NULL,NULL
Section,24,QuantityDiscountID,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
Section,25,SEName,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,26,ExtensionData,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,30,ImageFilenameOverride,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Section,31,IsImport,tinyint,NULL,1,3,0,0,0,0,DF_Section_IsImport,((0)),NULL,NULL
Section,32,Deleted,tinyint,NULL,1,3,0,0,0,0,DF_Section_Deleted,((0)),NULL,NULL
Section,33,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_Section_CreatedOn,(getdate()),NULL,NULL
Section,34,PageSize,int,NULL,4,10,0,0,0,0,DF_Section_PageSize,((20)),NULL,NULL
Section,35,SkinID,int,NULL,4,10,0,0,0,0,DF_Section_SkinID,((0)),NULL,NULL
Section,36,TemplateName,nvarchar,50,100,0,0,0,0,0,DF_Section_TemplateName,(''),NULL,NULL
Section,37,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_Section_UpdatedOn,(getdate()),NULL,NULL
SecurityLog,1,logid,bigint,NULL,8,19,0,0,1,0,NULL,NULL,NULL,NULL
SecurityLog,2,SecurityAction,nvarchar,1000,2000,0,0,0,0,0,NULL,NULL,NULL,NULL
SecurityLog,3,Description,nvarchar,MAX,-1,0,0,0,0,0,NULL,NULL,NULL,NULL
SecurityLog,4,ActionDate,datetime,NULL,8,23,3,0,0,0,DF_SecurityLog_ActionDate,(getdate()),NULL,NULL
SecurityLog,5,CustomerUpdated,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
SecurityLog,6,UpdatedBy,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
SecurityLog,7,CustomerSessionID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
SecurityLog,8,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_SecurityLog_UpdatedOn,(getdate()),NULL,NULL
SecurityLog,9,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_SecurityLog_CreatedOn,(getdate()),NULL,NULL
ShippingByProduct,1,ShippingByProductID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ShippingByProduct,2,ShippingByProductGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingByProduct_ShippingByProductGUID,(newid()),NULL,NULL
ShippingByProduct,3,VariantID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingByProduct,4,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingByProduct,5,ShippingCost,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByProduct,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByProduct_CreatedOn,(getdate()),NULL,NULL
ShippingByProduct,7,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByProduct_UpdatedOn,(getdate()),NULL,NULL
ShippingByTotal,1,RowGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingByTotal_RowGUID,(newid()),NULL,NULL
ShippingByTotal,2,LowValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotal,3,HighValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotal,4,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotal,5,ShippingCharge,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotal,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByTotal_CreatedOn,(getdate()),NULL,NULL
ShippingByTotal,7,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingByTotal_StoreID,((1)),NULL,NULL
ShippingByTotal,8,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByTotal_UpdatedOn,(getdate()),NULL,NULL
ShippingByTotalByPercent,1,RowGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingByTotalByPercent_RowGUID,(newid()),NULL,NULL
ShippingByTotalByPercent,2,LowValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotalByPercent,3,HighValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotalByPercent,4,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotalByPercent,5,MinimumCharge,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotalByPercent,6,SurCharge,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotalByPercent,7,PercentOfTotal,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByTotalByPercent,8,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByTotalByPercent_CreatedOn,(getdate()),NULL,NULL
ShippingByTotalByPercent,9,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingByTotalByPercent_StoreID,((1)),NULL,NULL
ShippingByTotalByPercent,10,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByTotalByPercent_UpdatedOn,(getdate()),NULL,NULL
ShippingByWeight,1,RowGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingByWeight_RowGUID,(newid()),NULL,NULL
ShippingByWeight,2,LowValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByWeight,3,HighValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByWeight,4,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingByWeight,5,ShippingCharge,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingByWeight,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByWeight_CreatedOn,(getdate()),NULL,NULL
ShippingByWeight,7,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingByWeight_StoreID,((1)),NULL,NULL
ShippingByWeight,8,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingByWeight_UpdatedOn,(getdate()),NULL,NULL
ShippingCalculation,1,ShippingCalculationID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ShippingCalculation,2,ShippingCalculationGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingCalculation_ShippingCalculationGUID,(newid()),NULL,NULL
ShippingCalculation,3,Name,nvarchar,400,800,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingCalculation,4,Selected,tinyint,NULL,1,3,0,0,0,0,NULL,NULL,NULL,NULL
ShippingCalculation,5,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ShippingCalculation_DisplayOrder,((1)),NULL,NULL
ShippingCalculation,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingCalculation_CreatedOn,(getdate()),NULL,NULL
ShippingCalculation,7,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingCalculation_UpdatedOn,(getdate()),NULL,NULL
ShippingCalculationStore,1,Id,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ShippingCalculationStore,2,StoreId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingCalculationStore,3,ShippingCalculationId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingCalculationStore,4,CreatedOn,datetime,NULL,8,23,3,1,0,0,DF_StoreShippingCalculation_CreatedOn,(getdate()),NULL,NULL
ShippingCalculationStore,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingCalculationStore_UpdatedOn,(getdate()),NULL,NULL
ShippingImportExport,1,OrderNumber,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,2,CustomerID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,3,CompanyName,nvarchar,50,100,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,4,CustomerLastName,nvarchar,50,100,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,5,CustomerFirstName,nvarchar,50,100,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,6,CustomerPhone,nvarchar,50,100,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,7,CustomerEmail,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,8,Address1,nvarchar,100,200,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,9,Address2,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,10,Suite,nvarchar,50,100,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,11,City,nvarchar,100,200,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,12,State,nvarchar,100,200,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,13,Zip,nvarchar,10,20,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,14,Country,nvarchar,100,200,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,15,ServiceCarrierCode,nvarchar,50,100,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,16,TrackingNumber,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,17,Cost,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,18,Weight,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ShippingImportExport,19,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingImportExport_StoreID,((1)),NULL,NULL
ShippingImportExport,20,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingImportExport_UpdatedOn,(getdate()),NULL,NULL
ShippingImportExport,21,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingImportExport_CreatedOn,(getdate()),NULL,NULL
ShippingMethod,1,ShippingMethodID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ShippingMethod,2,ShippingMethodGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingMethod_ShippingMethodGUID,(newid()),NULL,NULL
ShippingMethod,3,Name,nvarchar,2000,4000,0,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethod,4,FixedRate,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ShippingMethod,5,FixedPercentOfTotal,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ShippingMethod,7,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ShippingMethod_DisplayOrder,((1)),NULL,NULL
ShippingMethod,8,ExtensionData,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingMethod,9,IsRTShipping,tinyint,NULL,1,3,0,0,0,0,DF_ShippingMethod_IsRTShipping,((0)),NULL,NULL
ShippingMethod,10,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethod_CreatedOn,(getdate()),NULL,NULL
ShippingMethod,11,MappedPM,nvarchar,400,800,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingMethod,12,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingMethod_StoreID,((1)),NULL,NULL
ShippingMethod,13,Groups,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ShippingMethod,14,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethod_UpdatedOn,(getdate()),NULL,NULL
ShippingMethod,15,DisplayName,nvarchar,400,800,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingMethod,16,ImageFileName,nvarchar,400,800,0,0,1,0,0,NULL,NULL,NULL,NULL
ShippingMethodStore,1,Id,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ShippingMethodStore,2,StoreId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodStore,3,ShippingMethodId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodStore,4,CreatedOn,datetime,NULL,8,23,3,1,0,0,DF_StoreShippingMethod_CreatedOn,(getdate()),NULL,NULL
ShippingMethodStore,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodStore_UpdatedOn,(getdate()),NULL,NULL
ShippingMethodToCountryMap,1,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodToCountryMap,2,CountryID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodToCountryMap,3,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodToCountryMap_CreatedOn,(getdate()),NULL,NULL
ShippingMethodToCountryMap,4,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingMethodToCountryMap_StoreID,((1)),NULL,NULL
ShippingMethodToCountryMap,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodToCountryMap_UpdatedOn,(getdate()),NULL,NULL
ShippingMethodToStateMap,1,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodToStateMap,2,StateID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodToStateMap,3,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodToStateMap_CreatedOn,(getdate()),NULL,NULL
ShippingMethodToStateMap,4,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingMethodToStateMap_StoreID,((1)),NULL,NULL
ShippingMethodToStateMap,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodToStateMap_UpdatedOn,(getdate()),NULL,NULL
ShippingMethodToZoneMap,1,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodToZoneMap,2,ShippingZoneID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingMethodToZoneMap,3,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodToZoneMap_CreatedOn,(getdate()),NULL,NULL
ShippingMethodToZoneMap,4,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingMethodToZoneMap_StoreID,((1)),NULL,NULL
ShippingMethodToZoneMap,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingMethodToZoneMap_UpdatedOn,(getdate()),NULL,NULL
ShippingTotalByZone,1,RowGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingTotalByZone_RowGUID,(newid()),NULL,NULL
ShippingTotalByZone,2,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingTotalByZone,3,LowValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingTotalByZone,4,HighValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingTotalByZone,5,ShippingZoneID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingTotalByZone,6,ShippingCharge,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingTotalByZone,7,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingTotalByZone_CreatedOn,(getdate()),NULL,NULL
ShippingTotalByZone,8,StoreID,int,NULL,4,10,0,0,0,0,DF_ShippingTotalByZone_StoreID,((1)),NULL,NULL
ShippingTotalByZone,9,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingTotalByZone_UpdatedOn,(getdate()),NULL,NULL
ShippingWeightByZone,1,RowGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ShippingWeightByZone_RowGUID,(newid()),NULL,NULL
ShippingWeightByZone,2,ShippingMethodID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingWeightByZone,3,LowValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingWeightByZone,4,HighValue,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingWeightByZone,5,ShippingZoneID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ShippingWeightByZone,6,ShippingCharge,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
ShippingWeightByZone,7,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingWeightByZone_CreatedOn,(getdate()),NULL,NULL
ShippingWeightByZone,8,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ShippingWeightByZone_UpdatedOn,(getdate()),NULL,NULL
